date,group,gpu_ret,btc_krw_ret,fx_ret,nvda_ret,nasdaq_ret,sox_ret,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8,gpu_ret_l1,is_high,is_low,high_btc_l0,low_btc_l0,high_btc_l1,low_btc_l1,high_btc_l2,low_btc_l2,high_btc_l3,low_btc_l3,high_btc_l4,low_btc_l4,high_btc_l5,low_btc_l5,high_btc_l6,low_btc_l6,high_btc_l7,low_btc_l7,high_btc_l8,low_btc_l8,high_nvda_ret,low_nvda_ret,high_fx_ret,low_fx_ret,block
2024-05-26,high,-0.000506788086506,0.0686495804135489,0.0021159260128156,0.0660181778807258,0.0127094712716804,0.0344385382771008,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0118979756416237,-0.0611719552353982,0.0172796131203298,-0.028034704955079,0.0755508876923585,-0.0004416228757652,1,0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,0.0118979756416237,0.0,-0.0611719552353982,-0.0,0.0172796131203298,0.0,-0.028034704955079,-0.0,0.0755508876923585,0.0,0.0660181778807258,0.0,0.0021159260128156,0.0,chip_main_no_trim
2024-06-02,high,-0.0002497202112225,-0.010917812308282,0.0036881155703794,0.1255929746920738,0.0021168469317043,0.0155815802106484,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0118979756416237,-0.0611719552353982,0.0172796131203298,-0.028034704955079,-0.000506788086506,1,0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,0.0118979756416237,0.0,-0.0611719552353982,-0.0,0.0172796131203298,0.0,-0.028034704955079,-0.0,0.1255929746920738,0.0,0.0036881155703794,0.0,chip_main_no_trim
2024-06-09,high,-0.0046920047244968,0.0266188741577551,0.0036540693502828,0.0598852069100281,0.0107728881127187,0.0061811908870907,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0118979756416237,-0.0611719552353982,0.0172796131203298,-0.0002497202112225,1,0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,0.0118979756416237,0.0,-0.0611719552353982,-0.0,0.0172796131203298,0.0,0.0598852069100281,0.0,0.0036540693502828,0.0,chip_main_no_trim
2024-06-16,high,-0.0010237765805797,-0.0362491072510273,0.0020331297318341,0.0546932326554792,0.0268644778602986,0.0463459931883889,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0118979756416237,-0.0611719552353982,-0.0046920047244968,1,0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,0.0118979756416237,0.0,-0.0611719552353982,-0.0,0.0546932326554792,0.0,0.0020331297318341,0.0,chip_main_no_trim
2024-06-23,high,0.0063429670465786,-0.0330116898989452,0.0055666871256603,0.0400101199002138,0.0160599357466004,0.0289058813199574,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0118979756416237,-0.0010237765805797,1,0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,0.0118979756416237,0.0,0.0400101199002138,0.0,0.0055666871256603,0.0,chip_main_no_trim
2024-06-30,high,0.0006758258107542,-0.0555696556243319,0.0047376984715796,-0.0577636940195667,-0.0034153831104113,-0.0384231407377662,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,-0.0513084427149692,0.0063429670465786,1,0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,-0.0513084427149692,-0.0,-0.0577636940195667,-0.0,0.0047376984715796,0.0,chip_main_no_trim
2024-07-07,high,-0.0041935894727396,-0.0410669813095161,-0.0046995430741088,0.013369827020325,0.021749971056229,0.0263545826574578,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0013754683318119,0.0006758258107542,1,0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,-0.0013754683318119,-0.0,0.013369827020325,0.0,-0.0046995430741088,-0.0,chip_main_no_trim
2024-07-14,high,0.0013659582121886,-0.0142703479999255,-0.0024883612665496,0.0387235354902619,0.017550381015372,0.035123279895,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0041935894727396,1,0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,0.0461135501063978,0.0,0.0387235354902619,0.0,-0.0024883612665496,-0.0,chip_main_no_trim
2024-07-21,high,0.0006786943604892,0.1265158981861844,0.0012086102210622,-0.0626948914823861,-0.0174849601951567,-0.0436396266450209,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0013659582121886,1,0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,0.0686495804135489,0.0,-0.0626948914823861,-0.0,0.0012086102210622,0.0,chip_main_no_trim
2024-07-28,high,0.0055994242307671,0.0176335745640834,0.0029280727201124,-0.0438215968205959,-0.0301951511731406,-0.0595504863398161,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0006786943604892,1,0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.010917812308282,-0.0,-0.0438215968205959,-0.0,0.0029280727201124,0.0,chip_main_no_trim
2024-08-04,high,0.0052025523206664,-0.0687766374006173,-0.0059082951098963,-0.0650250217523833,-0.0206135452789535,-0.055936406760729,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,0.0055994242307671,1,0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,0.0266188741577551,0.0,-0.0650250217523833,-0.0,-0.0059082951098963,-0.0,chip_main_no_trim
2024-08-11,high,0.003204508064088,-0.0836901213506138,-0.0058073578438992,-0.0663350412450638,-0.0465681096289642,-0.0718641550253611,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0052025523206664,1,0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,-0.0362491072510273,-0.0,-0.0663350412450638,-0.0,-0.0058073578438992,-0.0,chip_main_no_trim
2024-08-18,high,0.0018586391651698,0.006822322947773,-0.0042698572661006,0.1395540048334274,0.0500043219205021,0.0837427509975317,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,0.003204508064088,1,0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,-0.0330116898989452,-0.0,0.1395540048334274,0.0,-0.0042698572661006,-0.0,chip_main_no_trim
2024-08-25,high,0.0030497922295913,0.0251732607552135,-0.0198891136060641,0.079358499235262,0.0311783748566103,0.042928838709578,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,0.0018586391651698,1,0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.0555696556243319,-0.0,0.079358499235262,0.0,-0.0198891136060641,-0.0,chip_main_no_trim
2024-09-01,high,-0.001722238204171,-0.0356453117592288,-0.0051214411203828,-0.03471300039077,-0.0095045142852647,-0.0212209848232944,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,0.0030497922295913,1,0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.0410669813095161,-0.0,-0.03471300039077,-0.0,-0.0051214411203828,-0.0,chip_main_no_trim
2024-09-08,high,0.0009700755004111,-0.0537272286200334,0.0047897711799551,-0.1515281650958035,-0.0371811063614302,-0.0817764256862876,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.001722238204171,1,0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,-0.0142703479999255,-0.0,-0.1515281650958035,-0.0,0.0047897711799551,0.0,chip_main_no_trim
2024-09-15,high,0.0066675848901631,0.0399645800118513,0.0028287367178547,0.0706975563385334,0.0175084204113069,0.0248083259820504,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,0.0009700755004111,1,0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.1265158981861844,0.0,0.0706975563385334,0.0,0.0028287367178547,0.0,chip_main_no_trim
2024-09-22,high,0.0050143336846238,0.048899243263051,-0.0113892139102658,0.0183680275525981,0.0251570993331302,0.0270494704356583,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.0066675848901631,1,0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0176335745640834,0.0,0.0183680275525981,0.0,-0.0113892139102658,-0.0,chip_main_no_trim
2024-09-29,high,0.0014008296818291,0.0397115795300244,0.0025410075728213,0.0444782388635234,0.0188571052816346,0.0406752482798484,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0050143336846238,1,0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0687766374006173,-0.0,0.0444782388635234,0.0,0.0025410075728213,0.0,chip_main_no_trim
2024-10-06,high,-0.0020346735090195,-0.0357942264543424,-0.0046006356278596,-0.0016935178450294,-0.0040024916682135,-0.0056714469002496,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,0.0014008296818291,1,0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,-0.0836901213506138,-0.0,-0.0016935178450294,-0.0,-0.0046006356278596,-0.0,chip_main_no_trim
2024-10-13,high,-0.0012127003481862,0.0116335308128299,0.0171846118129623,0.091328116319671,0.0103966027215047,0.0302170091306877,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0020346735090195,1,0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.006822322947773,0.0,0.091328116319671,0.0,0.0171846118129623,0.0,chip_main_no_trim
2024-10-20,high,-0.0014532290430846,0.1034553031643703,0.0119226769403439,0.0260221354422593,0.0112249116691405,-0.0103493915262298,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,-0.0012127003481862,1,0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0251732607552135,0.0,0.0260221354422593,0.0,0.0119226769403439,0.0,chip_main_no_trim
2024-10-27,high,-0.000675461989392,0.0050535153150264,0.0106519885786431,0.0411115262887307,0.0030494578967914,-0.0090051183399921,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,-0.0014532290430846,1,0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0356453117592288,-0.0,0.0411115262887307,0.0,0.0106519885786431,0.0,chip_main_no_trim
2024-11-03,high,-0.0002391122218994,0.0432470721497075,0.0041340606276918,-0.0281656937875887,-0.001230306279405,-0.0105262421402532,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.000675461989392,1,0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,-0.0537272286200334,-0.0,-0.0281656937875887,-0.0,0.0041340606276918,0.0,chip_main_no_trim
2024-11-10,high,0.0025058616878626,0.0646987969477272,-0.0003432757184542,0.0406458006959615,0.0205725415943032,0.0088077772216195,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0002391122218994,1,0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0399645800118513,0.0,0.0406458006959615,0.0,-0.0003432757184542,-0.0,chip_main_no_trim
2024-11-17,high,0.0007755081914689,0.1897681283424255,0.014715443263273,0.0149660534708475,0.0153862375989177,-0.0298032731801267,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0025058616878626,1,0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,0.048899243263051,0.0,0.0149660534708475,0.0,0.014715443263273,0.0,chip_main_no_trim
2024-11-24,high,0.0070482772805769,0.0677434983068003,-0.0044365517431002,-0.0095813838018798,-0.0091532329434631,-0.0198273437913982,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.0007755081914689,1,0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,0.0397115795300244,0.0,-0.0095813838018798,-0.0,-0.0044365517431002,-0.0,chip_main_no_trim
2024-12-01,high,0.0021722850669846,-0.0071312245327597,0.0004102810382518,-0.0546822374529591,0.0095966774855007,0.0002910879250137,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0070482772805769,1,0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,-0.0546822374529591,-0.0,0.0004102810382518,0.0,chip_main_no_trim
2024-12-08,high,0.0048365281728341,0.0462672790698128,0.0067518681739908,0.0405791384560707,0.0262365263144115,0.0273440132711755,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0021722850669846,1,0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,0.0405791384560707,0.0,0.0067518681739908,0.0,chip_main_no_trim
2024-12-15,high,0.0115093633866779,0.0307560313734285,0.0167221897479565,-0.0382205262200683,0.0112420143532272,-0.0091382020971444,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0048365281728341,1,0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,-0.0382205262200683,-0.0,0.0167221897479565,0.0,chip_main_no_trim
2024-12-22,high,0.0036248570362479,0.0038157699591856,0.0068827691031714,-0.0419032792547424,-0.0068788790231639,0.0069939793581959,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0115093633866779,1,0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,-0.0419032792547424,-0.0,0.0068827691031714,0.0,chip_main_no_trim
2024-12-29,high,0.0045896464563821,-0.0267282623878237,0.0103649745106926,0.0582732514647572,0.0082290760049819,0.0193007020189686,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0036248570362479,1,0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0582732514647572,0.0,0.0103649745106926,0.0,chip_main_no_trim
